latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
21.26988,83.64509,332.45,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.43,2.56,D
19.63309,72.88973,333.28,0.4,0.45,2026-06-16,801,N21,VIIRS,l,2.0NRT,305.03,4.37,D
21.30808,83.93185,340.85,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,297.86,4.55,D
21.27211,83.62892,336.71,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.56,3.13,D
21.27922,83.58438,333.52,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.67,1.76,D
21.327,83.91278,330.23,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,298.03,2.53,D
21.32155,83.76215,346.6,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.08,5.94,D
21.28608,83.40411,343.1,0.39,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.82,5.88,D
21.28561,83.40032,349.77,0.39,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.51,5.88,D
21.32189,83.66172,331.8,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.06,1.66,D
21.31953,83.57484,333.24,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.27,1.92,D
19.78231,73.32298,346.8,0.57,0.43,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.81,14.83,D
21.31954,83.57592,331.04,0.4,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.89,1.16,D
21.33677,83.58147,335.58,0.4,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.15,2.64,D
19.79906,73.37272,337.59,0.57,0.43,2026-06-16,801,N21,VIIRS,l,2.0NRT,310.21,7.5,D
21.34131,83.58479,330.94,0.4,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.57,2.64,D
21.514,85.03251,331.1,0.5,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,298.45,5.01,D
20.83507,79.61447,333.95,0.4,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,306.01,2.49,D
21.42731,83.95862,331.74,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,297.18,5.6,D
21.42683,83.95448,334.47,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,297.81,5.78,D
21.4218,83.5302,331.41,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.87,2.55,D
21.42178,83.53047,331.61,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.6,1.75,D
21.19039,80.39864,342.46,0.42,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.69,14.03,D
21.6776,84.03942,336.33,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.66,3.41,D
20.85175,77.96308,347.84,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.97,13.12,D
21.74772,83.97662,336.39,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.19,8.69,D
21.74723,83.97242,332.75,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.19,5.56,D
21.72085,83.74757,339.0,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.04,4.49,D
21.72499,83.74698,343.67,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.22,4.49,D
21.16167,79.42915,340.42,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.3,11.44,D
21.32232,80.44122,342.65,0.42,0.38,2026-06-16,801,N21,VIIRS,l,2.0NRT,313.2,12.28,D
21.78135,83.82968,336.42,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,295.07,8.48,D
21.77888,83.83062,340.75,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,293.58,11.47,D
21.37244,80.47973,340.81,0.43,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.35,8.49,D
20.34749,73.48933,336.1,0.55,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,307.23,4.01,D
21.39384,79.80044,339.3,0.41,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.93,4.45,D
20.8529,76.19062,339.78,0.41,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,307.62,12.29,D
21.92205,83.35231,333.31,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.5,3.14,D
21.92158,83.34847,335.27,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.86,4.73,D
22.40659,87.73457,333.24,0.38,0.59,2026-06-16,801,N21,VIIRS,n,2.0NRT,294.53,3.16,D
21.55842,80.07667,336.0,0.41,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,307.16,4.09,D
22.21247,84.87356,331.54,0.5,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.75,7.62,D
22.03809,83.35251,332.76,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.8,3.03,D
21.00327,75.99359,344.5,0.42,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,312.39,11.84,D
21.00356,75.99372,341.76,0.41,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.77,11.48,D
20.55995,73.03763,336.36,0.38,0.43,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.71,2.84,D
21.0516,75.62997,340.28,0.43,0.38,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.62,10.02,D
20.77695,73.49912,333.07,0.54,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,304.8,8.52,D
20.97703,74.59769,343.62,0.47,0.4,2026-06-16,801,N21,VIIRS,l,2.0NRT,315.81,4.5,D
21.2515,74.92621,341.0,0.45,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,312.66,9.92,D
22.35799,82.30151,340.06,0.53,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.57,8.56,D
22.35709,82.30434,347.12,0.53,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.31,10.33,D
22.36092,82.30376,341.55,0.53,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.93,8.93,D
22.33576,82.03648,339.37,0.51,0.41,2026-06-16,801,N21,VIIRS,l,2.0NRT,309.64,11.88,D
22.33515,82.03151,339.63,0.51,0.41,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.57,10.93,D
21.83592,78.10387,342.37,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,311.15,10.75,D
21.50261,75.43938,339.35,0.43,0.38,2026-06-16,801,N21,VIIRS,l,2.0NRT,308.3,9.04,D
22.41094,81.08641,333.72,0.46,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,304.14,7.72,D
22.41241,81.08308,344.18,0.46,0.39,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.78,8.18,D
21.10675,72.64713,345.12,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.1,9.99,D
21.10605,72.64338,335.0,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.12,6.98,D
21.01995,70.90066,344.79,0.51,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,298.2,7.01,D
21.11735,70.81569,343.2,0.51,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.35,8.44,D
21.12183,70.81476,337.65,0.51,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.35,7.56,D
21.55853,72.83073,332.13,0.57,0.43,2026-06-16,801,N21,VIIRS,l,2.0NRT,304.37,2.91,D
21.32495,71.24734,342.57,0.48,0.48,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.03,9.26,D
22.23438,76.3149,343.81,0.4,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,309.51,9.22,D
21.7394,72.69341,342.43,0.38,0.43,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.23,3.93,D
22.64097,77.98232,338.05,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.3,3.28,D
23.67756,86.40045,332.7,0.33,0.55,2026-06-16,801,N21,VIIRS,l,2.0NRT,303.05,4.7,D
23.67725,86.39723,334.82,0.33,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.42,4.7,D
23.682,86.39343,331.48,0.33,0.55,2026-06-16,801,N21,VIIRS,l,2.0NRT,301.82,6.97,D
23.68705,86.3928,336.35,0.33,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.32,8.12,D
23.73709,86.43515,331.38,0.33,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,296.96,5.03,D
22.66235,77.78828,331.22,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.22,1.99,D
23.75389,86.39761,330.81,0.33,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,296.92,2.02,D
22.60571,77.33008,336.21,0.38,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,306.41,3.78,D
23.75956,86.40327,331.44,0.33,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,298.7,1.92,D
23.76462,86.40268,334.26,0.33,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,293.9,1.92,D
22.68859,77.76081,333.55,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.15,1.64,D
22.73318,77.91628,331.58,0.38,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,302.58,1.84,D
23.78372,86.3412,332.04,0.32,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.89,2.73,D
23.79498,86.35256,337.35,0.32,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.41,6.26,D
23.78171,86.21251,330.52,0.64,0.54,2026-06-16,801,N21,VIIRS,l,2.0NRT,300.99,9.43,D
23.78112,86.20631,333.98,0.63,0.54,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.05,16.18,D
23.80324,86.33224,333.63,0.32,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.11,2.4,D
23.80294,86.32909,336.88,0.32,0.55,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.23,2.4,D
23.5375,83.35638,338.73,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.58,3.95,D
23.09763,79.10364,336.4,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.03,4.29,D
23.16363,79.06959,334.54,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.4,2.2,D
22.19495,72.7863,344.05,0.56,0.43,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.73,20.41,D
23.40601,80.10955,337.27,0.43,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.65,6.81,D
23.47595,80.25752,338.17,0.44,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.3,6.94,D
22.41881,73.20767,332.76,0.53,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,304.36,3.13,D
22.21192,71.64485,342.91,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.41,6.3,D
24.0957,83.53409,337.21,0.43,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.87,7.71,D
24.19525,83.53892,342.26,0.44,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.35,5.76,D
24.21873,82.95626,333.38,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.37,5.61,D
24.48441,83.66898,335.46,0.45,0.47,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.81,3.13,D
17.77542,79.75294,344.14,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.01,8.93,D
17.80845,79.90828,337.36,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,307.85,3.62,D
17.80791,79.90462,338.1,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.63,3.62,D
17.78272,79.73268,338.42,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.12,5.6,D
17.94802,80.78522,335.42,0.41,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.07,2.68,D
17.95143,80.78471,333.41,0.41,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.19,2.68,D
17.95538,80.78806,332.48,0.41,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,303.04,4.98,D
17.83324,79.93815,336.56,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.57,3.73,D
17.83885,79.7909,341.66,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.52,5.41,D
17.84163,79.78671,344.25,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,309.15,5.41,D
17.88673,79.86187,341.59,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.76,6.76,D
17.90151,79.91586,340.37,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.4,4.25,D
17.88074,79.68354,336.71,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.09,2.92,D
18.02612,80.6441,336.67,0.41,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,307.34,6.02,D
17.92438,79.9352,343.7,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.27,3.91,D
17.91805,79.86851,340.26,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.55,5.29,D
17.63861,77.72507,348.5,0.39,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,312.48,9.71,D
18.06417,79.84453,336.1,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,306.78,4.51,D
18.05593,79.67339,340.21,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.62,9.5,D
18.05925,79.67285,345.58,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,311.04,15.94,D
18.13014,80.01518,335.18,0.39,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,305.99,1.65,D
18.1068,79.64987,338.71,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,310.02,5.63,D
18.09451,79.54365,343.51,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.98,8.37,D
18.17934,79.91245,337.14,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,307.23,3.83,D
18.1573,79.7391,339.38,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,309.54,10.22,D
18.20762,79.91927,339.57,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.23,5.12,D
18.22576,79.9731,336.26,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.34,4.09,D
17.39442,74.68942,337.2,0.52,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.33,5.04,D
18.2044,79.71274,338.24,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,308.96,8.56,D
18.21215,79.71927,343.45,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,309.73,8.51,D
18.22543,79.71711,341.83,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,311.27,9.39,D
18.22489,79.71345,346.93,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.36,10.64,D
18.04261,78.41326,343.09,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.34,4.89,D
18.25092,79.70548,345.99,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.99,7.8,D
18.29967,79.99194,338.52,0.39,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,306.91,4.62,D
17.74959,76.05853,344.17,0.44,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,313.52,12.98,D
18.42515,80.13203,340.21,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,309.42,7.13,D
18.43294,80.13844,341.08,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,309.24,8.53,D
18.45892,80.05778,347.22,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.07,7.05,D
18.42268,79.74136,344.68,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.78,4.41,D
18.38988,79.47259,345.47,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,312.08,10.72,D
17.82232,75.84409,339.99,0.45,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,314.57,8.43,D
18.43882,79.66686,340.97,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.81,9.59,D
18.39849,79.37048,341.2,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.99,3.91,D
18.39795,79.36683,339.76,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,310.09,3.91,D
17.81401,75.68832,338.64,0.46,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.58,3.56,D
17.62356,74.50652,338.11,0.53,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.56,4.21,D
18.39157,78.98569,341.22,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.36,9.9,D
18.60293,79.69714,339.89,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.8,6.73,D
17.58713,73.48881,335.68,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.25,4.44,D
18.6297,79.25781,339.74,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.83,6.86,D
18.68451,79.58183,343.26,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,309.36,7.3,D
18.69623,79.54612,338.92,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,309.25,4.69,D
18.72097,79.5985,341.34,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.09,8.06,D
18.72043,79.59482,337.65,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,308.36,4.35,D
18.66281,79.20767,349.08,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,309.95,10.24,D
23.81282,68.84789,338.31,0.6,0.53,2026-06-16,803,N21,VIIRS,n,2.0NRT,294.42,5.48,D
25.03767,87.38812,332.36,0.39,0.59,2026-06-16,803,N21,VIIRS,n,2.0NRT,293.21,7.37,D
24.54654,80.77553,339.97,0.47,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,306.75,14.92,D
23.77751,75.2651,340.25,0.41,0.37,2026-06-16,803,N21,VIIRS,l,2.0NRT,310.69,11.03,D
22.86,69.77606,343.71,0.55,0.51,2026-06-16,803,N21,VIIRS,n,2.0NRT,300.8,6.59,D
25.23699,83.32639,341.34,0.44,0.46,2026-06-16,803,N21,VIIRS,n,2.0NRT,308.55,15.4,D
24.34851,75.5415,338.96,0.4,0.37,2026-06-16,803,N21,VIIRS,l,2.0NRT,309.26,10.47,D
24.21566,73.73741,343.07,0.47,0.4,2026-06-16,803,N21,VIIRS,l,2.0NRT,309.28,6.17,D
25.48702,81.74319,343.86,0.54,0.42,2026-06-16,803,N21,VIIRS,n,2.0NRT,311.04,11.04,D
25.62143,81.45766,348.12,0.52,0.41,2026-06-16,803,N21,VIIRS,n,2.0NRT,308.74,17.23,D
25.51175,80.51119,340.07,0.47,0.39,2026-06-16,803,N21,VIIRS,n,2.0NRT,308.44,11.16,D
25.56279,80.18052,345.63,0.45,0.39,2026-06-16,803,N21,VIIRS,n,2.0NRT,312.74,17.44,D
23.8124,68.85123,334.13,0.6,0.53,2026-06-16,803,N21,VIIRS,n,2.0NRT,295.41,8.51,D
26.30901,84.51606,332.77,0.53,0.5,2026-06-16,803,N21,VIIRS,n,2.0NRT,298.05,4.38,D
25.9551,78.92648,342.17,0.41,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,310.3,8.49,D
26.18439,78.86421,343.65,0.41,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,312.12,15.04,D
26.68209,82.03145,332.1,0.57,0.43,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.96,3.37,D
27.065,81.16026,338.19,0.52,0.42,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.95,9.71,D
26.89021,79.78934,337.79,0.45,0.39,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.17,3.38,D
27.06474,81.16321,335.53,0.52,0.42,2026-06-16,803,N21,VIIRS,n,2.0NRT,302.61,4.69,D
27.06413,81.15797,336.68,0.52,0.42,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.54,5.27,D
27.00504,80.26617,340.83,0.47,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.19,10.96,D
27.10343,80.18996,343.96,0.47,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,305.62,6.73,D
26.99203,79.30251,334.34,0.43,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.49,2.39,D
27.37368,82.29423,332.62,0.4,0.44,2026-06-16,803,N21,VIIRS,l,2.0NRT,303.61,2.25,D
27.23047,79.1992,333.7,0.43,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,300.77,0.86,D
27.64068,78.48655,342.26,0.41,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,294.75,4.79,D
28.15983,80.17673,338.61,0.48,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,303.51,3.93,D
28.16124,80.0974,334.63,0.48,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.87,1.63,D
27.94056,78.27608,334.26,0.41,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,299.9,2.84,D
28.1868,80.06378,342.17,0.47,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.97,23.88,D
27.9461,77.96986,340.82,0.4,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.23,4.48,D
28.28059,80.18931,334.71,0.48,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,300.83,7.05,D
28.28386,80.06483,336.09,0.48,0.4,2026-06-16,803,N21,VIIRS,n,2.0NRT,302.71,13.72,D
28.23346,78.47303,334.97,0.41,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,300.17,4.52,D
26.90471,70.25243,345.16,0.43,0.46,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.72,3.67,D
28.81194,79.19946,341.42,0.44,0.39,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.98,6.52,D
28.82431,79.12829,348.04,0.44,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,303.98,11.39,D
28.83311,79.14058,338.42,0.44,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.61,8.45,D
28.83252,79.13608,338.63,0.44,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,303.4,5.39,D
29.91223,80.20234,332.74,0.5,0.41,2026-06-16,803,N21,VIIRS,l,2.0NRT,303.59,5.33,D
29.91654,80.20648,330.48,0.5,0.41,2026-06-16,803,N21,VIIRS,l,2.0NRT,302.51,5.45,D
29.73023,78.36687,338.23,0.42,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,295.63,4.02,D
30.09782,76.99077,334.02,0.39,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,305.17,1.95,D
30.09034,76.93816,330.24,0.39,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,304.21,1.23,D
30.22617,77.51424,333.97,0.4,0.37,2026-06-16,803,N21,VIIRS,l,2.0NRT,304.4,2.33,D
30.27217,77.09184,346.43,0.4,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.25,6.53,D
30.3906,77.25966,331.43,0.4,0.37,2026-06-16,803,N21,VIIRS,l,2.0NRT,302.89,2.09,D
30.27549,76.24821,344.71,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,305.1,7.97,D
30.4234,77.12684,337.95,0.4,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.39,6.62,D
30.43867,77.1619,337.15,0.4,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,305.64,2.71,D
30.41207,76.90806,332.2,0.39,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,304.51,1.4,D
30.50965,77.16242,338.35,0.4,0.37,2026-06-16,803,N21,VIIRS,n,2.0NRT,305.02,7.77,D
30.70824,78.33344,334.19,0.43,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.05,6.81,D
30.70759,78.32858,338.83,0.43,0.38,2026-06-16,803,N21,VIIRS,l,2.0NRT,309.45,6.81,D
30.71169,78.33268,330.33,0.43,0.38,2026-06-16,803,N21,VIIRS,l,2.0NRT,301.87,6.81,D
30.70961,78.32973,347.43,0.43,0.38,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.5,21.15,D
30.50133,76.1434,330.17,0.39,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,302.62,1.23,D
30.5058,76.15071,335.03,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.85,4.77,D
30.47011,75.86729,331.88,0.38,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,303.55,1.95,D
30.59274,76.1624,336.87,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.05,4.78,D
30.61427,76.17044,333.76,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,303.1,3.33,D
30.55705,75.69563,333.85,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,303.43,2.11,D
30.69561,76.12257,330.94,0.39,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,301.99,1.3,D
30.65064,75.79945,340.71,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,306.02,6.52,D
30.66291,75.85841,332.39,0.38,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,304.3,1.96,D
30.68112,75.95714,344.6,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,306.33,10.25,D
30.72004,76.19588,330.27,0.39,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,303.02,0.93,D
30.68441,75.95648,337.81,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,304.33,1.74,D
30.76473,76.05974,337.39,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,307.2,4.47,D
30.81169,76.23984,330.77,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,300.52,2.08,D
30.81804,76.21383,346.78,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,302.56,5.41,D
30.76474,75.69866,335.27,0.38,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,305.82,12.23,D
30.78769,75.69014,337.91,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,303.61,5.33,D
30.78538,75.5635,334.34,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.74,3.21,D
30.83467,75.79958,347.08,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,305.25,8.54,D
30.80397,75.5966,334.46,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,300.63,2.69,D
30.79756,75.5323,346.98,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,306.91,11.04,D
30.92622,76.16376,333.69,0.39,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,299.74,2.6,D
30.93364,75.71065,331.58,0.38,0.36,2026-06-16,803,N21,VIIRS,l,2.0NRT,302.41,1.17,D
30.93304,75.70666,334.47,0.38,0.36,2026-06-16,803,N21,VIIRS,n,2.0NRT,301.71,1.17,D
